rew_ang_vel_xy,rew_base_height,rew_collision,rew_delta_phi,rew_dof_acc,rew_dof_pos_limits,rew_episode_length,rew_feet_air_time,rew_feet_height,rew_lin_vel_z,rew_orientation,rew_residual_angle,rew_stand_still,rew_stumble,rew_target_smoothness,rew_torques,rew_tracking_ang_vel,rew_tracking_lin_vel,terrain_level,total_reward
-1.5190153,-0.03126354,-0.017425,-0.03176866,-0.06106627,-0.11594095,0.0037078576,-0.002503667,-0.040820476,-0.098996386,-0.25073147,-0.05787402,-0.12571771,0.0,-0.011574274,-0.021228483,0.04165785,0.082682066,0.325625,-50.00009298324585
-1.2056191,-0.031224329,-0.020099998,-0.029622436,-0.0634267,-0.14949827,0.0053159306,-0.0015227674,-0.052040037,-0.10346576,-0.3020731,-0.05434531,-0.13413484,0.0,-0.015204256,-0.023953035,0.033734478,0.12068771,0.3072917,-50.165731029510496
-1.9734262,-0.038735554,-0.020975005,-0.041643053,-0.07470962,-0.13201009,0.0077822953,-0.0032224339,-0.043213647,-0.108594224,-0.29347724,-0.07639455,-0.1596411,0.0,-0.01451703,-0.025581032,0.0518656,0.13477573,0.289375,-50.50723382949829
-1.5963472,-0.03286115,-0.0173125,-0.03662882,-0.07023828,-0.11485647,0.0052980403,-0.0025500674,-0.04168836,-0.11917369,-0.26815408,-0.067568034,-0.14378572,0.0,-0.01243197,-0.021866253,0.050411187,0.14570361,0.26875,-51.379217004776
-2.404143,-0.04752606,-0.030862506,-0.053956807,-0.09609054,-0.16912836,0.012843209,-0.0032088342,-0.06146587,-0.11889657,-0.421033,-0.099224284,-0.21214226,0.0,-0.016840294,-0.0312546,0.061376184,0.20960543,0.25875002,-52.601277551651
-2.3242898,-0.04399478,-0.036225017,-0.048741788,-0.091023535,-0.18713057,0.0135394335,-0.0034406676,-0.06080937,-0.124954045,-0.41376778,-0.09062974,-0.21253316,0.0,-0.015239544,-0.029395815,0.06053574,0.17624776,0.24520832,-54.46802315711975
-1.9401511,-0.040592864,-0.031675,-0.04574255,-0.08278987,-0.17187034,0.012354249,-0.0036517503,-0.05091264,-0.111101195,-0.36149943,-0.084293544,-0.1850801,0.0,-0.014755244,-0.027761742,0.05241202,0.14896066,0.23104167,-53.72214703559875
-2.0635965,-0.04976265,-0.0378625,-0.052215382,-0.08937046,-0.12717389,0.012008384,-0.004599418,-0.04239817,-0.11234834,-0.31183374,-0.09754525,-0.18738995,0.0,-0.016133128,-0.031505536,0.065459505,0.2018985,0.22375,-53.696491193771365
-1.9625448,-0.047245473,-0.034850016,-0.04847675,-0.08537101,-0.13152723,0.017168647,-0.004009462,-0.04445871,-0.1342935,-0.30772007,-0.08839521,-0.1715177,0.0,-0.015508564,-0.029559305,0.049229488,0.16334516,0.21791667,-56.0518573474884
-1.5559229,-0.032992017,-0.0193,-0.035028715,-0.06737262,-0.13186237,0.0044815447,-0.0024173118,-0.042327225,-0.09185688,-0.28510615,-0.06494567,-0.14137883,0.0,-0.0119456425,-0.022226434,0.04091522,0.124940336,0.20729166,-55.86163899421692
-2.206513,-0.04240906,-0.029549997,-0.04946506,-0.09246232,-0.15867364,0.008692146,-0.0034306,-0.05805921,-0.114497215,-0.38855702,-0.09095697,-0.19798854,0.0,-0.01625793,-0.027643189,0.061525088,0.12129967,0.19999999,-56.708347425460815
-2.3267746,-0.046100475,-0.027537506,-0.05796185,-0.10546919,-0.122086525,0.008621937,-0.0058881505,-0.05773471,-0.10470541,-0.33992314,-0.108600855,-0.18224768,0.0,-0.01766332,-0.028303623,0.07848687,0.26823655,0.19625,-57.41238863945007
-1.4769601,-0.030279152,-0.018875007,-0.031089704,-0.056438938,-0.12729797,0.003002663,-0.0022708836,-0.035212256,-0.083246164,-0.257876,-0.058483884,-0.12856759,0.0,-0.0112988595,-0.021868994,0.031733394,0.082752734,0.19458334,-57.39079470634461
-1.9179777,-0.041682314,-0.02750001,-0.045498222,-0.082166016,-0.120018795,0.009640369,-0.0037643341,-0.0435168,-0.098551236,-0.29473203,-0.08239922,-0.16382071,0.0,-0.016437422,-0.027467106,0.060939014,0.1877319,0.18458335,-58.751516256332394
-1.218538,-0.02669917,-0.019658335,-0.028908476,-0.057977036,-0.107217066,0.002879598,-0.0021892781,-0.0414154,-0.087905094,-0.24526457,-0.05385191,-0.11510402,0.0,-0.01155705,-0.019261086,0.031563696,0.093391106,0.17145835,-56.75039581298828
-1.6054688,-0.03148566,-0.014225001,-0.035356246,-0.0653844,-0.10039957,0.008557988,-0.002820467,-0.039727226,-0.084517315,-0.24707095,-0.06508015,-0.12763846,0.0,-0.012408672,-0.020880088,0.03853657,0.08668842,0.16520834,-55.69469264984131
-1.9123695,-0.041361403,-0.0165,-0.05418786,-0.108380795,-0.18703118,0.0046626045,-0.004708034,-0.057986125,-0.136639,-0.38690346,-0.10151017,-0.19696715,0.0,-0.016899925,-0.028349867,0.06195145,0.23075096,0.16499999,-55.42632802963257
-1.613724,-0.035305373,-0.0234125,-0.04040849,-0.07847537,-0.12764949,0.0041219117,-0.002759417,-0.0482468,-0.110294685,-0.31364426,-0.07483627,-0.15426564,0.0,-0.014536237,-0.023946634,0.050629273,0.079365164,0.16499999,-54.28799575805664
-1.3285556,-0.030731011,-0.016299998,-0.037222855,-0.06818505,-0.13431163,0.0021105446,-0.0023988998,-0.050210036,-0.110396594,-0.31118715,-0.06905415,-0.1530434,0.0,-0.012065652,-0.021724796,0.032518104,0.11048069,0.16499999,-53.55269508361816
-1.5003889,-0.032094173,-0.016224997,-0.041760784,-0.08090636,-0.1170914,0.0052579567,-0.0034206675,-0.049797248,-0.104382396,-0.30255616,-0.07657298,-0.14239062,0.0,-0.014901693,-0.02173496,0.04515601,0.18351513,0.16166666,-53.42830564498902
-1.2138166,-0.02375361,-0.012112498,-0.026503574,-0.050099693,-0.0581341,0.0027690101,-0.0023043172,-0.02742277,-0.08332743,-0.16686404,-0.049138382,-0.089141116,0.0,-0.010110406,-0.01626975,0.033093765,0.10740583,0.15791667,-51.650286693573
-2.4156904,-0.05775749,-0.042800006,-0.06800267,-0.114694,-0.19641082,0.011460034,-0.005846302,-0.069405854,-0.10895248,-0.47370642,-0.12472749,-0.24279422,0.0,-0.021405658,-0.04009463,0.09130196,0.31035864,0.15354168,-53.377910194396975
-3.1648045,-0.0633609,-0.038200006,-0.08161579,-0.148482,-0.13835073,0.018559098,-0.007231068,-0.06934151,-0.14411953,-0.46106195,-0.15214941,-0.26314592,0.0,-0.024380859,-0.039714277,0.1060168,0.2970166,0.14250001,-55.319160327911376
-1.5987048,-0.036301926,-0.021925008,-0.041919917,-0.07538637,-0.16959588,0.0037895292,-0.0033285674,-0.049026888,-0.11004351,-0.34517848,-0.07930594,-0.16749315,0.0,-0.014142896,-0.026900452,0.047118768,0.16434446,0.14000002,-54.06042957305908
-1.3638313,-0.038490154,-0.022199994,-0.044293314,-0.076423526,-0.0693719,0.0024544331,-0.0038944006,-0.033573803,-0.118085444,-0.23698978,-0.08053245,-0.14142792,0.0,-0.01742405,-0.024153253,0.04355382,0.07588975,0.14000002,-54.25957698822022
-1.3638313,-0.038490154,-0.022199994,-0.044293314,-0.076423526,-0.0693719,0.0024544331,-0.0038944006,-0.033573803,-0.118085444,-0.23698978,-0.08053245,-0.14142792,0.0,-0.01742405,-0.024153253,0.04355382,0.07588975,0.14000002,-54.25957698822022
-1.3356133,-0.032946497,-0.016975004,-0.03836057,-0.068134844,-0.100981474,0.0021992968,-0.0030012669,-0.034990877,-0.110744834,-0.25102785,-0.07215777,-0.13866317,0.0,-0.013468957,-0.021860506,0.037569825,0.09057155,0.14000002,-54.05779266357422
-3.433256,-0.07616853,-0.058499992,-0.08755001,-0.15860572,-0.17913628,0.009854033,-0.007422533,-0.07024518,-0.15627317,-0.4801454,-0.16447759,-0.28517467,0.0,-0.0258226,-0.047220837,0.11571541,0.17316526,0.14000002,-55.404406261444095
-1.8311208,-0.039212167,-0.024025,-0.043671124,-0.08359659,-0.11226873,0.0035489984,-0.0039553675,-0.041500818,-0.121314526,-0.27128446,-0.08381252,-0.15703826,0.0,-0.013058497,-0.025672652,0.04867357,0.16620915,0.14000002,-54.57980515480042
-1.2674367,-0.038315043,-0.017399997,-0.041890454,-0.06938621,-0.100959204,0.002377336,-0.0040080003,-0.039207857,-0.095493995,-0.25661647,-0.081018165,-0.14838986,0.0,-0.0133567555,-0.025454199,0.043716542,0.1531341,0.14000002,-54.57980515480042
-0.7877393,-0.023506468,-0.010399999,-0.02398185,-0.04348859,-0.08353579,0.0010862739,-0.0020321335,-0.026721548,-0.09340656,-0.18264441,-0.046239596,-0.09118786,0.0,-0.008604891,-0.016316373,0.026566457,0.09155877,0.14000002,-53.69978928565979
-0.5926379,-0.016885381,-0.0067000007,-0.017278759,-0.035757616,-0.087002866,0.0005990837,-0.0011534668,-0.023642015,-0.09539953,-0.1665828,-0.032837994,-0.07259688,0.0,-0.0071097557,-0.012707271,0.020131819,0.047419257,0.14000002,-53.67078923225403
-1.3662937,-0.03852313,-0.014249999,-0.04952535,-0.09187217,-0.16092731,0.003045016,-0.004024734,-0.052849077,-0.115787566,-0.34252605,-0.093502484,-0.18398637,0.0,-0.017100966,-0.028128525,0.05080021,0.06576948,0.14000002,-52.89746823310852
-1.7618316,-0.058932614,-0.025799995,-0.06935567,-0.116929315,-0.09891691,0.0060254326,-0.006312001,-0.05296747,-0.14843616,-0.25524724,-0.13159865,-0.1845524,0.0,-0.022556273,-0.0372769,0.06830418,0.27626392,0.14000002,-52.89746823310852
-1.7618316,-0.058932614,-0.025799995,-0.06935567,-0.116929315,-0.09891691,0.0060254326,-0.006312001,-0.05296747,-0.14843616,-0.25524724,-0.13159865,-0.1845524,0.0,-0.022556273,-0.0372769,0.06830418,0.27626392,0.14000002,-52.89746823310852
-1.7618316,-0.058932614,-0.025799995,-0.06935567,-0.116929315,-0.09891691,0.0060254326,-0.006312001,-0.05296747,-0.14843616,-0.25524724,-0.13159865,-0.1845524,0.0,-0.022556273,-0.0372769,0.06830418,0.27626392,0.14000002,-52.89746823310852
-1.7618316,-0.058932614,-0.025799995,-0.06935567,-0.116929315,-0.09891691,0.0060254326,-0.006312001,-0.05296747,-0.14843616,-0.25524724,-0.13159865,-0.1845524,0.0,-0.022556273,-0.0372769,0.06830418,0.27626392,0.14000002,-52.89746823310852
-1.7618316,-0.058932614,-0.025799995,-0.06935567,-0.116929315,-0.09891691,0.0060254326,-0.006312001,-0.05296747,-0.14843616,-0.25524724,-0.13159865,-0.1845524,0.0,-0.022556273,-0.0372769,0.06830418,0.27626392,0.14000002,-52.89746823310852
-1.7618316,-0.058932614,-0.025799995,-0.06935567,-0.116929315,-0.09891691,0.0060254326,-0.006312001,-0.05296747,-0.14843616,-0.25524724,-0.13159865,-0.1845524,0.0,-0.022556273,-0.0372769,0.06830418,0.27626392,0.14000002,-52.89746823310852
-1.7618316,-0.058932614,-0.025799995,-0.06935567,-0.116929315,-0.09891691,0.0060254326,-0.006312001,-0.05296747,-0.14843616,-0.25524724,-0.13159865,-0.1845524,0.0,-0.022556273,-0.0372769,0.06830418,0.27626392,0.14000002,-52.89746823310852
-1.7618316,-0.058932614,-0.025799995,-0.06935567,-0.116929315,-0.09891691,0.0060254326,-0.006312001,-0.05296747,-0.14843616,-0.25524724,-0.13159865,-0.1845524,0.0,-0.022556273,-0.0372769,0.06830418,0.27626392,0.14000002,-52.89746823310852
-1.7618316,-0.058932614,-0.025799995,-0.06935567,-0.116929315,-0.09891691,0.0060254326,-0.006312001,-0.05296747,-0.14843616,-0.25524724,-0.13159865,-0.1845524,0.0,-0.022556273,-0.0372769,0.06830418,0.27626392,0.14000002,-52.89746823310852
-1.7618316,-0.058932614,-0.025799995,-0.06935567,-0.116929315,-0.09891691,0.0060254326,-0.006312001,-0.05296747,-0.14843616,-0.25524724,-0.13159865,-0.1845524,0.0,-0.022556273,-0.0372769,0.06830418,0.27626392,0.14000002,-52.89746823310852
-1.7618316,-0.058932614,-0.025799995,-0.06935567,-0.116929315,-0.09891691,0.0060254326,-0.006312001,-0.05296747,-0.14843616,-0.25524724,-0.13159865,-0.1845524,0.0,-0.022556273,-0.0372769,0.06830418,0.27626392,0.14000002,-52.89746823310852
-1.7618316,-0.058932614,-0.025799995,-0.06935567,-0.116929315,-0.09891691,0.0060254326,-0.006312001,-0.05296747,-0.14843616,-0.25524724,-0.13159865,-0.1845524,0.0,-0.022556273,-0.0372769,0.06830418,0.27626392,0.14000002,-52.89746823310852
-1.7618316,-0.058932614,-0.025799995,-0.06935567,-0.116929315,-0.09891691,0.0060254326,-0.006312001,-0.05296747,-0.14843616,-0.25524724,-0.13159865,-0.1845524,0.0,-0.022556273,-0.0372769,0.06830418,0.27626392,0.14000002,-52.89746823310852
-4.011775,-0.11475974,-0.074741736,-0.14353535,-0.22122678,-0.11978635,0.042697124,-0.016743492,-0.082516104,-0.17950273,-0.49995217,-0.27171445,-0.4020321,0.0,-0.03697192,-0.06462574,0.18849805,0.60735846,0.14583334,-63.76357216835022
-5.6188774,-0.15463626,-0.10970013,-0.1965208,-0.29572496,-0.13469309,0.06889119,-0.02419456,-0.10362228,-0.20169316,-0.67474145,-0.37179717,-0.55737484,0.0,-0.047268808,-0.08416062,0.27435082,0.8438546,0.15,-63.76357216835022
-5.6188774,-0.15463626,-0.10970013,-0.1965208,-0.29572496,-0.13469309,0.06889119,-0.02419456,-0.10362228,-0.20169316,-0.67474145,-0.37179717,-0.55737484,0.0,-0.047268808,-0.08416062,0.27435082,0.8438546,0.15,-63.76357216835022
-5.6188774,-0.15463626,-0.10970013,-0.1965208,-0.29572496,-0.13469309,0.06889119,-0.02419456,-0.10362228,-0.20169316,-0.67474145,-0.37179717,-0.55737484,0.0,-0.047268808,-0.08416062,0.27435082,0.8438546,0.15,-63.76357216835022
-5.013712,-0.16017991,-0.09719992,-0.1991337,-0.2840206,-0.040968295,0.089741156,-0.020540824,-0.09453362,-0.19612072,-0.64939016,-0.379632,-0.48661408,0.0,-0.04829488,-0.08819096,0.22527324,0.76689553,0.14500001,-64.68121674537659
-5.3787327,-0.14580974,-0.094724946,-0.1968953,-0.31498453,-0.1115493,0.045956206,-0.024769027,-0.09887366,-0.2100635,-0.58629656,-0.37558287,-0.5431012,0.0,-0.04834955,-0.07707215,0.27492315,0.601632,0.14500001,-66.36834336280823
-5.5292583,-0.15517601,-0.11249998,-0.19528061,-0.31333473,-0.0855155,0.03970121,-0.02668903,-0.074249,-0.20302054,-0.43569478,-0.37831962,-0.5323269,0.0,-0.048490904,-0.08006464,0.29132575,0.549107,0.14500001,-67.34145634651185
-4.9386187,-0.15094937,-0.07457502,-0.19919696,-0.3170587,-0.061574936,0.03970121,-0.02563633,-0.08897762,-0.20950493,-0.56224465,-0.37860984,-0.50510824,0.0,-0.04826678,-0.07912688,0.28553432,0.5113933,0.14937499,-70.02771832466125
-4.6132646,-0.16035965,-0.106350005,-0.19682717,-0.29475898,-0.104106426,0.03970121,-0.023449134,-0.086789936,-0.19346088,-0.5805185,-0.37601542,-0.5515016,0.0,-0.04899276,-0.08410662,0.26643187,0.6147635,0.15312502,-73.09475693702697
-4.4858046,-0.1468365,-0.10412498,-0.19782881,-0.29851183,-0.0715056,0.03970121,-0.02660343,-0.07652491,-0.20574293,-0.41915482,-0.3833358,-0.5327585,0.0,-0.048258148,-0.075952694,0.28342336,0.8445897,0.155,-74.85244053840637
-4.3772774,-0.14913331,-0.053824987,-0.19831297,-0.29835486,-0.062899396,0.048041202,-0.026588863,-0.08349827,-0.18865198,-0.46741557,-0.3829988,-0.5145891,0.0,-0.048234448,-0.076703325,0.30027243,0.55266887,0.15416667,-76.43371188163758
-4.219064,-0.15390697,-0.049324982,-0.19659546,-0.288954,-0.023278773,0.03970121,-0.024673298,-0.076275274,-0.18154204,-0.4062224,-0.38149616,-0.492143,0.0,-0.04836178,-0.07862471,0.31538552,0.68111765,0.155,-77.77608500480652
-4.8203754,-0.16746625,-0.117600106,-0.19798928,-0.30683228,-0.14384535,0.052211195,-0.02157632,-0.09728076,-0.1830275,-0.70671284,-0.38332433,-0.5770389,0.0,-0.04900516,-0.08867868,0.26648015,1.0321028,0.16375,-80.68390364646912
-4.1092854,-0.1725301,-0.10562502,-0.19874564,-0.28151345,-0.07063523,0.03970121,-0.021636594,-0.07927056,-0.16497214,-0.59352565,-0.38253725,-0.5576217,0.0,-0.048193596,-0.09127357,0.22784555,0.94259423,0.16499999,-81.21615626335144
-4.3640532,-0.15971914,-0.07502497,-0.19924223,-0.30785954,-0.055530615,0.03970121,-0.02688559,-0.074389786,-0.15894893,-0.46816787,-0.38632092,-0.54595906,0.0,-0.049765043,-0.08222679,0.2790178,0.93880296,0.17,-83.55305172920227
-3.3860822,-0.18901151,-0.14767528,-0.1983931,-0.26004675,-0.12545934,0.03970121,-0.023691129,-0.056988195,-0.12839314,-0.51871574,-0.38712817,-0.6155585,0.0,-0.048294865,-0.0988697,0.2867666,1.0245985,0.17,-84.31166764259338
-3.6167464,-0.17737055,-0.107100174,-0.19885454,-0.2591306,-0.1065563,0.03970121,-0.022515625,-0.068739206,-0.15024891,-0.5447968,-0.3927521,-0.6107054,0.0,-0.047440514,-0.09434255,0.2702896,1.1645815,0.17,-84.55420762062073
-3.9933925,-0.16306672,-0.069999985,-0.19998032,-0.26939914,-0.064521134,0.03970121,-0.022282422,-0.07964952,-0.17099756,-0.54411405,-0.3942451,-0.5575277,0.0,-0.047633357,-0.08730521,0.24692899,1.2574478,0.17,-85.40974772453308
-4.1880646,-0.16617726,-0.09019993,-0.20071223,-0.28850707,-0.056640156,0.03970121,-0.023204494,-0.07619235,-0.16837564,-0.52737963,-0.3871121,-0.49778587,0.0,-0.049674965,-0.08695735,0.23346552,1.0740333,0.17,-86.02732886314392
-3.956068,-0.16981807,-0.12002527,-0.19820487,-0.2779351,-0.05448287,0.03970121,-0.026289795,-0.06838711,-0.17061195,-0.4254889,-0.38949698,-0.54202336,0.0,-0.048667036,-0.088264465,0.27284992,0.9150993,0.17,-86.47471762657166
-4.389459,-0.17911415,-0.09135004,-0.20150676,-0.29626697,-0.031826958,0.03970121,-0.024497133,-0.06112612,-0.15641746,-0.42470312,-0.39259657,-0.56441957,0.0,-0.050183248,-0.0910916,0.27252564,1.127095,0.17,-88.49562695503235
-4.5419655,-0.17742132,-0.083399974,-0.20143943,-0.3014217,-0.015413626,0.03970121,-0.024956834,-0.062382095,-0.16138326,-0.42460582,-0.39232287,-0.5581745,0.0,-0.050444227,-0.08954149,0.2705606,1.1419276,0.17,-88.49562695503235
-4.1965237,-0.17384553,-0.07754999,-0.20122898,-0.29234737,-0.056862917,0.041786205,-0.025158063,-0.06435546,-0.16052327,-0.44529527,-0.39638096,-0.5672339,0.0,-0.049727596,-0.088555954,0.2749219,1.0279697,0.16979168,-91.04529158592224
-3.323782,-0.15493205,-0.05447502,-0.18357936,-0.25844944,-0.05331413,0.048903674,-0.024180256,-0.054979607,-0.13795811,-0.3555816,-0.36796504,-0.50802773,0.0,-0.04516351,-0.07946984,0.26539928,0.8772742,0.16583332,-94.20847655534745
-3.8372514,-0.15537809,-0.07086249,-0.20059264,-0.2995937,-0.032191116,0.041786205,-0.027685374,-0.06990756,-0.16021025,-0.4238448,-0.39652961,-0.5355409,0.0,-0.049003154,-0.078439765,0.28759882,0.84947175,0.17,-98.40280490159988
-3.462569,-0.17920297,-0.19306302,-0.19966337,-0.27271345,-0.08299169,0.06680618,-0.028150601,-0.047724616,-0.14292897,-0.34441388,-0.40179706,-0.6040742,0.0,-0.049816053,-0.08993523,0.29351008,1.0752051,0.16520834,-99.81466784715653
-3.485086,-0.15577331,-0.10205011,-0.18407965,-0.2619684,-0.057182264,0.040563572,-0.02554749,-0.055834677,-0.14062524,-0.3546843,-0.3678561,-0.5366773,0.0,-0.044993114,-0.076691195,0.25053367,0.8246729,0.16916665,-99.03615596532822
-2.950357,-0.132293,-0.065600105,-0.16571797,-0.24578552,-0.12978593,0.041425865,-0.02060089,-0.07039433,-0.15935974,-0.5011072,-0.3409102,-0.5228329,0.0,-0.040749174,-0.068819195,0.2517573,0.9323268,0.175,-99.5685108923912
-3.6730037,-0.17497455,-0.09722497,-0.20260088,-0.28753322,-0.103272066,0.045956206,-0.022169724,-0.062999174,-0.1359731,-0.53401744,-0.4105904,-0.60702634,0.0,-0.049465798,-0.09019171,0.28465536,0.9950243,0.175,-103.11770694494247
-3.465578,-0.15816504,-0.10590028,-0.19250439,-0.265207,-0.07209413,0.040038563,-0.02767176,-0.069931954,-0.17794442,-0.48745248,-0.38576967,-0.5521209,0.0,-0.0466845,-0.08123168,0.2412534,0.92466086,0.175,-103.85759707450866
-3.5855536,-0.16050656,-0.0759251,-0.19165045,-0.277394,-0.07384391,0.03804741,-0.026636716,-0.059646647,-0.16350836,-0.3738012,-0.38462412,-0.547386,0.0,-0.046992224,-0.07931748,0.29935664,0.89127886,0.175,-106.64056028366089
